iter	Logloss
335	0.006832068855
336	0.006814151249
337	0.006814138053
338	0.00676202635
339	0.006740612609
340	0.006740598179
341	0.006714496149
342	0.006662994357
343	0.006617398388
344	0.006617379243
345	0.00658215391
346	0.006520941807
347	0.006472269952
348	0.006472246783
349	0.006369435486
350	0.006369432057
351	0.006332619569
352	0.006332624707
353	0.006332611114
354	0.006284203398
355	0.00628420037
356	0.006284194102
357	0.006284144337
358	0.006248410127
359	0.006216584946
360	0.006216574032
361	0.006216574032
362	0.006216574032
363	0.006216531547
364	0.006174926486
365	0.006174918728
366	0.006174907547
367	0.006133803122
368	0.006133803122
369	0.006133800355
370	0.006133780656
371	0.006133780855
372	0.006133704335
373	0.006106370987
374	0.006059890239
375	0.006059850174
376	0.006034975646
377	0.006002871435
378	0.006002833148
379	0.005981236333
380	0.005948805826
381	0.005948806261
382	0.005948806261
383	0.005948797784
384	0.005948795371
385	0.005948798138
386	0.00594879847
387	0.005948782168
388	0.005948782168
389	0.005917795217
390	0.005917780619
391	0.005917790257
392	0.005917764908
393	0.005917776604
394	0.005917757652
395	0.005917757093
396	0.005917754748
397	0.005917752804
398	0.005917747315
399	0.005917736835
400	0.005917740381
401	0.005917739266
402	0.005917738588
403	0.005877050615
404	0.005877045295
405	0.00587704403
406	0.005877033694
407	0.005877032462
408	0.005877026651
409	0.005877026651
410	0.005877026651
411	0.005877019752
412	0.005877013463
413	0.005877013013
414	0.00587701274
415	0.005877015138
416	0.005877006972
417	0.005877000002
418	0.005876979865
419	0.005876985562
420	0.005876985562
421	0.005876974659
422	0.005876974659
423	0.005876975276
424	0.005876973353
425	0.005876958377
426	0.005876957592
427	0.005876960467
428	0.005876936044
429	0.005876938293
430	0.005876935827
431	0.005876945691
432	0.005876938831
433	0.005876903715
434	0.005876890169
435	0.005876887092
436	0.005851479942
437	0.005851479942
438	0.005851480338
439	0.005851439878
440	0.00585143983
441	0.005851421797
442	0.00585142986
443	0.00585142986
444	0.005851428877
445	0.005851428796
446	0.005851429921
447	0.005851428664
448	0.005851395208
449	0.005851395208
450	0.005851396843
451	0.005851383954
452	0.005822838994
453	0.005771425407
454	0.005771425407
455	0.005771425407
456	0.00577143795
457	0.005771438367
458	0.00577140912
459	0.00577140912
460	0.005771390631
461	0.005771390631
462	0.005771391899
463	0.005771378615
464	0.005771371478
465	0.00577135794
466	0.005771337223
467	0.005771328612
468	0.005771314232
469	0.00577129862
470	0.005771273414
471	0.005771260802
472	0.005771244324
473	0.005771245473
474	0.00577123968
475	0.00577123968
476	0.005771233579
477	0.005771238062
478	0.005771228435
479	0.005771214973
480	0.005771216978
481	0.00577121089
482	0.005771179243
483	0.005771185428
484	0.005771187489
485	0.005771179305
486	0.005771179305
487	0.005771162975
488	0.005771171605
489	0.005771151426
490	0.00575888689
491	0.005703927973
492	0.005703925151
493	0.005703910549
494	0.005673318157
495	0.00567329843
496	0.005673283404
497	0.005673283404
498	0.005673286044
499	0.005673280255
500	0.005673280438
501	0.005673166773
502	0.00564813871
503	0.005648143838
504	0.005648143838
505	0.005648117101
506	0.005648121446
507	0.005648121446
508	0.005648121446
509	0.00564811925
510	0.005648106783
511	0.00564811728
512	0.005648125335
513	0.005648125335
514	0.005648125335
515	0.005648113908
516	0.00564810701
517	0.005648085844
518	0.005648078204
519	0.005648076416
520	0.005648076416
521	0.005648076416
522	0.005648076416
523	0.005619118075
524	0.005619118226
525	0.005619114787
526	0.005619121792
527	0.005619122407
528	0.005619122407
529	0.005619110043
530	0.00561908968
531	0.005619078958
532	0.00561907825
533	0.005619077364
534	0.005619068579
535	0.005619057497
536	0.005619052695
537	0.005619050062
538	0.005619042479
539	0.005619021608
540	0.005619022154
541	0.005619018761
542	0.005618991255
543	0.005619004675
544	0.005618995478
545	0.005618996001
546	0.005618999159
547	0.005618985869
548	0.005618972268
549	0.005618966116
550	0.005618948265
551	0.005618948265
552	0.005618961335
553	0.005618944718
554	0.005618929793
555	0.005618928407
556	0.005618936092
557	0.005618907619
558	0.005618893421
559	0.005618881532
560	0.005618881059
561	0.005618871888
562	0.005618839684
563	0.005618816724
564	0.005618830322
565	0.005618817891
566	0.005618815829
567	0.005618813513
568	0.005618813384
569	0.005609334298
570	0.005609328972
571	0.005609328242
572	0.005609312269
573	0.005609308967
574	0.005609312036
575	0.005609300398
576	0.005609298602
577	0.005609298602
578	0.005609298602
579	0.005609310124
580	0.005609296578
581	0.005609291178
582	0.005609275574
583	0.005609271374
584	0.005609260216
585	0.005609256789
586	0.005609254408
587	0.005609261105
588	0.005609249959
589	0.005609249959
590	0.005609244476
591	0.005609244476
592	0.005609242888
593	0.005609242888
594	0.00560920333
595	0.005609201362
596	0.005609199475
597	0.005609166965
598	0.005609176777
599	0.005609176777
600	0.005609166811
601	0.005609163439
602	0.00560913996
603	0.005609137846
604	0.005609141627
605	0.005609139595
606	0.005609127142
607	0.005609130892
608	0.005609127035
609	0.005609127035
610	0.005609118183
611	0.005587293381
612	0.005587278163
613	0.00558728546
614	0.005587282565
615	0.005587280269
616	0.005587265648
617	0.005587263002
618	0.005587249379
619	0.005587247043
620	0.005587239403
621	0.005587234799
622	0.005587224814
623	0.005587224814
624	0.005587225531
625	0.005587212944
626	0.0055872107
627	0.005587208369
628	0.005587217995
629	0.005587217436
630	0.005587210724
631	0.005587198178
632	0.005587199008
633	0.005587200132
634	0.005587198595
635	0.005587199777
636	0.005578742902
637	0.005578733187
638	0.005578725566
639	0.005548586985
640	0.00551079331
641	0.005510793149
642	0.005510782575
643	0.005510784586
644	0.005510763733
645	0.005510769377
646	0.005510756322
647	0.005510755164
648	0.00551074646
649	0.005510741891
650	0.005510740505
651	0.005510748779
652	0.005510739379
653	0.005510724875
654	0.005510723097
655	0.005510725055
656	0.005510708991
657	0.005510706751
658	0.005510695751
659	0.005510696383
660	0.00551068032
661	0.005510679177
662	0.005510679177
663	0.005510668847
664	0.005510666247
665	0.005510655992
666	0.005510648582
667	0.005510651932
668	0.005510637595
669	0.005510640066
670	0.005510617446
671	0.005510607401
672	0.005510597261
673	0.005510592028
674	0.005510589134
675	0.005510560008
676	0.005510551207
677	0.005510545671
678	0.00551052517
679	0.005510514749
680	0.005510519872
681	0.005510511653
682	0.005510511653
683	0.005510512753
684	0.005510517398
685	0.005510514408
686	0.005510502878
687	0.005510504275
688	0.00551049696
689	0.005510497862
690	0.005510479617
691	0.005510474302
692	0.005510476424
693	0.005510470212
694	0.005510470212
695	0.005510436044
696	0.005510441529
697	0.005510430958
698	0.005510426547
699	0.005510420519
700	0.00551042131
701	0.005510409921
702	0.005510410362
703	0.005510408061
704	0.005510389385
705	0.005510387858
706	0.005510381776
707	0.005510378667
708	0.005510381825
709	0.005510371066
710	0.005510371269
711	0.005510369659
712	0.005510357368
713	0.005510360368
714	0.005510337654
715	0.005510343449
716	0.00551032587
717	0.005510318221
718	0.005510289325
719	0.005510298124
720	0.005510298941
721	0.005510280704
722	0.005510271071
723	0.00551027207
724	0.005510262091
725	0.005510263599
726	0.005510257158
727	0.005510245911
728	0.005510248303
729	0.005510238727
730	0.005510225881
731	0.005510229159
732	0.005510216788
733	0.005510216813
734	0.00551019775
735	0.005510194333
736	0.005510187039
737	0.005510166377
738	0.005510161357
739	0.005510156939
740	0.005510138897
741	0.005510132186
742	0.005489894984
743	0.005489888955
744	0.00548989137
745	0.00548988705
746	0.005489869669
747	0.005489869155
748	0.005489874597
749	0.005489871177
750	0.005489867622
751	0.005489857613
752	0.005489865335
753	0.005489844284
754	0.005489807546
755	0.005489814617
756	0.005489795288
757	0.005489802938
758	0.005489784903
759	0.005489782765
760	0.005489771227
761	0.005489765351
762	0.005489752635
763	0.005489750664
764	0.00548973662
765	0.005489731681
766	0.005489734901
767	0.005489729361
768	0.005489700342
769	0.00548967551
770	0.005489686662
771	0.005489664196
772	0.005489673181
773	0.005489666655
774	0.005489636721
775	0.00548961641
776	0.005489616537
777	0.005489594635
778	0.005489597119
779	0.005489199605
780	0.005489196577
781	0.005489192597
782	0.005489188451
783	0.005489177612
784	0.005489186684
785	0.005489169485
786	0.005489162513
787	0.005489142432
788	0.005489125708
789	0.005489133555
790	0.005489125571
791	0.005489117252
792	0.005489096546
793	0.005489101787
794	0.005489067341
795	0.00548906754
796	0.005489076068
797	0.005489076068
798	0.005489086796
799	0.005489079439
800	0.005489064085
801	0.005489065377
802	0.005489053633
803	0.005489049912
804	0.005489066711
805	0.005489050076
806	0.005489045912
807	0.005489034689
808	0.005489034689
809	0.005489019768
810	0.005489029442
811	0.005489007177
812	0.005488999994
813	0.00548898482
814	0.005488982714
815	0.005488982714
816	0.005488949635
817	0.005488942241
818	0.005488932473
819	0.005488932473
820	0.005488914855
821	0.005488910138
822	0.005488904364
823	0.005488904364
824	0.005488895909
825	0.005450236291
826	0.005421075389
827	0.005388420668
828	0.005388417141
829	0.005388413811
830	0.005388370376
831	0.005388368843
832	0.005388377418
833	0.005388362741
834	0.005388355833
835	0.005388357386
836	0.005388349188
837	0.005388344475
838	0.005388333453
839	0.005388331153
840	0.005388323708
841	0.005388329066
842	0.005388318338
843	0.005388309389
844	0.005388311005
845	0.005388284814
846	0.00538827323
847	0.005388265418
848	0.005388264724
849	0.005388253022
850	0.005388248795
851	0.005388253566
852	0.005388220545
853	0.00538822476
854	0.005388207918
855	0.00538821084
856	0.00538821515
857	0.005388199179
858	0.00538819439
859	0.00538817976
860	0.005388183409
861	0.005388181172
862	0.005388181172
863	0.005388165876
864	0.005388160881
865	0.005388135819
866	0.005388139568
867	0.005388128596
868	0.005388132683
869	0.005388116422
870	0.005388108266
871	0.005388108266
872	0.005388108266
873	0.005388090201
874	0.005388092989
875	0.005388084299
876	0.005388084299
877	0.005388072563
878	0.005388060066
879	0.005388069071
880	0.005388057175
881	0.005388045256
882	0.005388033854
883	0.005387868492
884	0.005387866947
885	0.005387866747
886	0.005387856817
887	0.005387823921
888	0.005387823921
889	0.005387812783
890	0.005387808308
891	0.005387819028
892	0.005387793544
893	0.005387799015
894	0.005387777236
895	0.00538775151
896	0.005387756782
897	0.005387723863
898	0.005387733885
899	0.005387733885
900	0.005387705498
901	0.005387706024
902	0.005387706024
903	0.005387708761
904	0.005387689563
905	0.005387654093
906	0.005387645073
907	0.005387650331
908	0.005387642185
909	0.005387627436
910	0.005387613396
911	0.005387569923
912	0.005387545643
913	0.005387541343
914	0.005387523956
915	0.005387528087
916	0.005387519436
917	0.00538750586
918	0.005387480335
919	0.00538748408
920	0.00538748408
921	0.005387484388
922	0.005387472203
923	0.005387360032
924	0.005387357796
925	0.005387339305
926	0.005387336947
927	0.005387336947
928	0.005387329859
929	0.005387317459
930	0.005387284914
931	0.005387268646
932	0.005387265825
933	0.005387254817
934	0.005387265233
935	0.005387264385
936	0.005387249618
937	0.005387227798
938	0.00538722531
939	0.00538717046
940	0.005387176023
941	0.005387156275
942	0.005387132648
943	0.005387132648
944	0.00538713328
945	0.005387101708
946	0.005387097949
947	0.005387068753
948	0.0053870537
949	0.005387018875
950	0.00538700854
951	0.005387006012
952	0.005386999225
953	0.005386995642
954	0.005386992558
955	0.005386992558
956	0.005386995569
957	0.005386981176
958	0.005386975967
959	0.005386985744
960	0.005386986701
961	0.005386986701
962	0.005386986701
963	0.005386966704
964	0.005386971675
965	0.005386965567
966	0.005386959627
967	0.005386958232
